alexander-godunov	Straight	Sagittarius	jacqueline-bisset	barbara-carrera	loree-rodkin	lyudmilla-vlasova	elizabeth-montgomery
alexa-penavega	Straight	Virgo	carlos-penavega	ronnie-radke	sean-covel
alex-kingston	Straight	Pisces	florian-haertel	ralph-fiennes	jonathan-stamp
alejandro-sanz	Straight	Sagittarius	raquel-perera	valeria-rivera	jaydy-michel
alessandro-nivola	Straight	Cancer	emily-mortimer	rachel-weisz
alba-parietti	Straight	Cancer	christopher-lambert	franco-oppini
alec-baldwin	Straight	Aries	hilaria-baldwin	lori-singer	anna-rothschild	nicole-seidel	tatum-o-neal	kristin-davis	kim-basinger	holly-gagnier	janine-turner	cheri-oteri	patrice-jennings	ally-sheedy
alan-thicke	Straight	Pisces	tanya-callau	gina-tolleson	sheila-lussier	kristy-swanson	joanna-kerns	gloria-loring
alanis-morissette	Bisexual	Gemini	mario-treadway	tom-ballanco	ryan-adams	ryan-reynolds	dash-mihok	dave-coulier
andrew-upton	Straight	Aquarius	cate-blanchett
amy-wright	Straight	Aries	rip-torn
andrew-shue	Straight	Pisces	amy-robach	jennifer-hageney	courtney-thorne-smith
andre-balazs	Straight	Aquarius	chelsea-handler	renee-zellweger	naomi-campbell	uma-thurman	katherine-ford	katherine-keating-47767113
amy-yasbeck	Straight	Virgo	michael-plonsker	john-ritter
andrea-corr	Straight	Taurus	brett-desmond	shaun-evans	giles-baxendale	huey-morgan	robbie-williams	jason-priestley	gavin-rossdale
andie-macdowell	Straight	Taurus	kevin-geagan	dennis-quaid	rhett-decamp-hartzog	harvey-keitel	paul-qualley	bruce-hulse
amy-madigan	Straight	Virgo	ed-harris
amy-smart	Straight	Aries	carter-oosterhouse	branden-williams
amy-poehler	Straight	Virgo	nick-kroll	john-stamos	will-arnett
andy-dick	Bisexual	Sagittarius	jennifer-gimenez	jessica-kiper	inger-ebeltoft	wendy-maddix	jessica	brande-roderick	sarah	trishelle-cannatella	lisa-pittman	amber-smith	lena-sved	ivone-kowalczyk
amy-jo-johnson	Straight	Libra	olivier-giner	chris-jaymes
amy-davidson	Straight	Virgo	kacy-lockwood	todd-mitchell	billy-aaron-brown
amber-lynn	Bisexual	Virgo	briana-banks	corey-feldman	ron-jeremy	jamie-gillis	richard-mailer	harry-reems	tom-byron	mark-davis	rocco-siffredi
amy-irving	Straight	Virgo	kenneth-bowser	bruno-barreto	willie-nelson	steven-spielberg
amber-tamblyn	Straight	Taurus	david-cross	jason-ritter
amanda-anka	Straight	Sagittarius	jason-bateman	rodney-harvey
amanda-bynes	Straight	Aries	scott-mescudi	liam-hemsworth	doug-reinhardt	seth-macfarlane	david-cross	chris-carmack	nick-zano	frankie-muniz	taran-killam	drake-bell
amelia-warner	Straight	Gemini	jamie-dornan	adam-garcia	colin-farrell	joaquin-phoenix
amanda-peet	Straight	Capricorn	david-benioff	brian-van-holt	ben-stiller	john-kennedy-jr	sarah-paulson
alyson-hannigan	Straight	Aries	alexis-denisof	ginger-fish
alyce-faye-eichelberger	Straight	Scorpio	john-cleese	martin-eichelberger
alyssa-milano	Straight	Sagittarius	dave-bugliari	brad-penny	barry-zito	carl-pavano	eric-dane	jimmy-federico	fred-durst	justin-timberlake	josh-shambaugh	brian-krause	greg-vaughan	jason-behr	cinjun-tate	eric-nies	scott-wolf	jonathan-silverman	david-arquette	wayne-mcbean	corey-haim	corey-feldman	kirk-cameron
aly-michalka	Straight	Aries	stephen-ringer	joel-david-moore	matt-leinart	raviv-ullman	matt-barr	robbie-jones
annette-bening	Straight	Gemini	warren-beatty	ed-begley-jr	j-steven-white
anne-hathaway	Straight	Scorpio	adam-shulman	raffaello-follieri	scott-sartiano	hugh-dancy	james-holzier	topher-grace
anne-bancroft	Straight	Virgo	mel-brooks	martin-may-i	scott-brady
ann-margret	Straight	Taurus	roger-smith	elvis-presley	lou-adler	jack-gilardi	eddie-fisher	bo-belinsky	gardner-mckay	burt-sugarman	ty-hardin	roger-daltrey	vince-edwards	peter-mann
anne-heche	Bisexual	Gemini	james-tupper	coleman-coley-laffoon	vince-vaughn	ellen-degeneres	neal-h-moritz	steve-martin	richard-burgi	peter-deegen	lindsey-buckingham
anthony-michael-hall	Straight	Aries	diana-falzone	trisha-paytas	fiona-forbes	elisabeth-rohm	reagan-black	corinne-saffell	sandra-guerard	alison-hughes	kelly-stone	teresa-de-saint	molly-ringwald	samantha-phillips
anthony-kiedis	Straight	Scorpio	wanessa-milhomem	michelli-provensi	helena-vestegaard	beth-jeans-houghton	laura-freedman	laura-prepon	jessica-stam	heather-christie	celesta-hodge	lola-corwin	heidi-klum	demi-moore	melanie-chisholm	yohanna-logan	jaime-rishar	erin-everly	carmen-hawk	sinead-o-connor	ione-skye	jennifer-bruce	nina-hagen	karen-balzary	michelle-alves	adi-himmelbleu	hope-sandoval	linda-evangelista	haya-handel
anna-kournikova	Straight	Gemini	enrique-iglesias	mark-philippoussis	pavel-bure	sergei-fedorov	pablo-montero
anna-paquin	Bisexual	Leo	stephen-moyer	kieran-culkin	logan-marshall-green	joaquin-phoenix
anthony-hopkins	Straight	Capricorn	stella-arroyave	francine-kay	joyce-ingalls	martha-stewart	geraldine-edwards	jennifer-lynton	petronella-barker	debbie-allen	carole-mallory
anna-kashfi	Straight	Libra	james-hannaford	gary-clarke	marlon-brando	stephen-boyd	gustavo-rojo	spencer-tracy
ann-lembeck	Straight	Leo	denis-leary
ann-wedgeworth	Straight	Aquarius	ernie-martin	rip-torn
ann-turkel	Straight	Cancer	richard-harris	gigi-rizzi
angus-macfadyen	Straight	Virgo	catherine-zeta-jones
anna-friel	Straight	Cancer	rhys-ifans	joseph-cross	lee-pace	david-thewlis	chris-evans-disc-jockey	gavin-friday	joaquin-phoenix	christian-bale	robbie-williams	darren-day
angelo-pagan	Straight	Taurus	leah-remini
anna-faris	Straight	Sagittarius	chris-pratt	ben-indra
anjelica-huston	Straight	Cancer	robert-graham	bob-richardson	ryan-o-neal	jack-nicholson
angela-bassett	Straight	Leo	courtney-b-vance	mark-jenkins
angelina-jolie	Bisexual	Gemini	lady-gaga	brad-pitt	val-kilmer	nicolas-cage	colin-farrell	jared-leto	antonio-banderas	misty-cooper	billy-bob-thornton	mick-jagger	timothy-hutton	jonny-lee-miller	jenny-shimizu	bill-day
andy-roddick	Straight	Virgo	brooklyn-decker	alyssa-lipsky	paris-hilton	maria-sharapova	sabrina-aldridge	lauren-bedford	mandy-moore	ashley-harkleroad
andy-garcia	Straight	Aries	maria-victoria-marivi-lorido
angie-everhart	Straight	Virgo	carl-ferro	prince-andrew	orlando-jones	joe-pesci	howard-stern	prince-albert-of-monaco	ashley-hamilton	kevin-costner	sylvester-stallone	jack-nicholson	seth-binzer	jimmy-traboulis
apolo-ohno	Straight	Gemini	allison-baver
ashley-parker-angel	Straight	Leo	jillian-murray	tiffany-lynn-rowe
anna-nicole-smith	Straight	Sagittarius	larry-birkhead	howard-k-stern	christian-audigier	j-howard-marshall-ii	billy-wayne-smith	donald-trump	peter-nygard	frederic-von-anhalt
alana-de-la-garza	Straight	Gemini	michael-roberts
ana-de-la-reguera	Straight	Aries	diego-boneta	tomas-ruiz-gonzalez	jorge-ramos	erick-elias
audrey-tautou	Straight	Leo	matthieu-chedid	lance-mazmanian	benoit-poelvoorde
ana-beatriz-barros	Straight	Gemini	karim-el-chiaty	roberto-marinho-neto	jamie-burke	helly-nahmad	james-rousseau	caua-reymond
anneliese-van-der-pol	Straight	Virgo	sean-marquette	daniel-samonas	orlando-brown
audrey-hepburn	Straight	Taurus	robert-wolders	andrea-dotti	ben-gazzara	albert-finney	john-f-kennedy	peter-o-toole	mel-ferrer	william-holden	james-hanson	michael-butler-producer
ashley-scott	Straight	Cancer	jamie-foxx	kiefer-sutherland	steve-hart	scott-speedman	anthony-rhulen	colin-farrell	shemar-moore	ashton-kutcher
ashley-madison	U	Gemini	james-woods	robert-shack
ashley-tisdale	Straight	Cancer	c-m-french	martin-johnson	scott-speer	jared-murillo	gili-lang
ashton-kutcher	Straight	Aquarius	mila-kunis	rihanna	sara-leal	brittney-jones	demi-moore	brittany-murphy	ashley-scott	january-jones	monet-mazur	lindsay-lohan	nelly-furtado
ashley-hamilton	Straight	Libra	teuta-memedi	sara-foster	angie-everhart	shannen-doherty	bobbie-brown
ashley-judd	Straight	Aries	dario-franchitti	michael-bolton	josh-charles	matthew-mcconaughey	michael-english	robert-de-niro	jon-stewart	lyle-lovett	david-duchovny	brady-anderson
ashlee-simpson	Straight	Libra	evan-ross	vincent-piazza	craig-owens	pete-wentz	braxton-olita	wilmer-valderrama	ryan-cabrera	tyler-hoechlin	nick-carter	gregory-smith	carson-daly	josh-henderson
arthur-miller	Straight	Libra	ingeborg-morath	marilyn-monroe	olivia-johnson	mary-grace-slattery
ashley-olsen	Straight	Gemini	george-condo	bennett-miller	david-schulte	johnny-depp	justin-bartha	lance-armstrong	greg-chait	jared-leto	scott-sartiano	matt-kaplan
arielle-dombasle	Straight	Taurus	bernard-henri-levy
artie-shaw	Straight	Gemini	evelyn-keyes	lina-romay-actress	doris-dowling	olivia-johnson	peggy-maley	kathleen-winsor	ava-gardner	ramsay-ames	yvonne-de-carlo	judy-garland	betty-kern	lana-turner	betty-grable	margaret-allen	jane-cairns	joan-crawford	paulette-goddard	lena-horne	denise-parker	barbara-bannister
arliss-howard	Straight	Libra	debra-winger	holly-hunter	debbie-allen
antonio-banderas	Straight	Leo	nicole-kimpel	sharon-stone	angelina-jolie	melanie-griffith	ana-leza
antonio-sabato-jr	Straight	Pisces	cheryl-moana-marie-nunes	cheryl-nunes	sarah-haeussler	brooke-barlow	blu-cantrell	jennifer-love-hewitt	kristin-rosetti	rachael-leigh-cook	jewel-kilcher	pamela-anderson	virginia-madsen	tully-jensen	vanessa-marcil	nicolette-scorsese	kristin-rossetti
arnold-schwarzenegger	Straight	Leo	heather-milligan	mildred-patricia-baena	vanessa-williams	rachel-ticotin	gigi-goyette	brigitte-nielsen	debra-wrenn	eleanor-mondale	maria-shriver	sue-moray	kay-show	kellie-everts	barbara-baker
alan-ritchson	U	Sagittarius
alex-smith	Straight	Scorpio	elizabeth-barry	dana-wheeler-nicholson
albert-pujols	Straight	Capricorn	deidre-corona
alessia-merz	Straight	Libra	fabio-bazzani	giampiero-maini
aisha-tyler	Straight	Virgo	jeff-tietjens
alessandra-ambrosio	Straight	Aries	jamie-mazur	adam-goldstein	steven-allain	ricky-martin	marcelo-boldrini	giovani-borghetti
alex-rodriguez	Straight	Leo	jennifer-lopez	anne-wojcicki	demi-moore	torrie-wilson	cameron-diaz	kate-hudson	madonna	cynthia-rodriguez	bethenny-frankel
agnes-bruckner	Straight	Leo	theo-rossi	francis-capra	alefaio-brewer
aida-yespica	Straight	Cancer	roger-jenkins	mesut-ozil	leonardo-gonzales	matteo-ferrari	niccolo-oddi	bruce-willis	silvio-berlusconi	francesco-facchinetti	craig-david	filippo-inzaghi	ezio-greggio
adrianne-curry	Bisexual	Leo	matthew-rhode-actor	todd-roy	christopher-knight	jane-wiedlin
adrianne-palicki	Straight	Taurus	jackson-spidell	d-j-cotrona
adrian-peterson	Straight	Aries	iliana-fischer	ann-doohen	erica-syion	ashley-brown
adam-rodriguez	Straight	Aries	melanie-fiona	ciarra-pardo	grace-gail	alexandra-cheron
ace-young	Straight	Scorpio	diana-degarmo	allison-fischer	essence-atkins
abby-brammell	Straight	Pisces
adam-carolla	Straight	Gemini	lynette-paradise	lindsey	beth-tegarden	stephanie	beth-ringwald	estee-chandler
abigail-spencer	Straight	Leo	josh-pence	andrew-pruett	robert-browning-byzantinist
adam-levine	Straight	Pisces	nina-agdal	amanda-setton	behati-prinsloo	anne-vyalitsyna	cameron-diaz	arielle-vandenberg	angela-bellotte	janine-habeck	becky-ginos	maria-sharapova	jessica-simpson	jane-herman	lindsay-lohan
aaron-stanford	U	Capricorn
abbie-cornish	Straight	Leo	ryan-phillippe
abigail-titmuss	Straight	Aquarius	ari-welkom	marc-warren	calum-best	lee-sharpe	paddy-mcguinness	matt-goss	john-leslie-tv-personality	rio-ferdinand	david-walliams	brendan-cole	lisa-jeysnethe	joe-breakdown	ziggy-lichman
aaron-rodgers	Straight	Sagittarius	kelly-rohrbach	olivia-munn	destiny-newton	jessica-szohr	hillary-scott	erin-andrews	julie-henderson
a-j-langer	Straight	Gemini	lord-charles-peregrine-courtenay
aaron-douglas	U	Leo
alfonso-soriano	Straight	Capricorn
alimi-ballard	U	Libra	dior-raye
alia-shawkat	Straight	Aries	michael-angarano	jack-antonoff
alfre-woodard	Straight	Scorpio	roderick-m-spencer
alexandra-barreto	Straight	Libra	rider-strong	yoram-astrakhan
alexis-dziena	Straight	Cancer	michael-pitt
alicia-witt	Straight	Leo	nathan-foulger	peter-krause
alexa-nikolas	Bisexual	Aries	mike-miloish	christopher-massey
alicia-keys	Straight	Aquarius	swizz-beatz	justin-timberlake	kerry-brothers
amanda-walsh	Straight	Libra	robert-baker
alexa-davalos	Straight	Gemini	josh-lucas
amanda-tapping	Straight	Virgo	allan-kovacs
amanda-righetti	Straight	Aries	jordan-alan
amar-e-stoudemire	Straight	Scorpio	ciara	amber-rose	serena-williams	alexis-welch
amanda-loncar	Straight	Pisces	ben-mckenzie	gavin-degraw
alyssa-diaz	U	Virgo
amanda-beard	Straight	Scorpio	carl-edwards	sacha-brown	ryk-neethling
amanda-detmer	U	Libra
allison-moorer	Straight	Gemini	steve-earle
allison-munn	Straight	Libra	scott-holroyd	evan-farmer
alley-baggett	U	Cancer	patrick-baggett
allison-mack	Straight	Leo	sam-witwer	chad-krowchuk
alison-sweeney	Straight	Virgo	dave-sanov
andrea-anders	Straight	Taurus	matt-leblanc
andrea-bocelli	Straight	Virgo	veronica-berti	enrica-bocelli
andre-agassi	Straight	Taurus	steffi-graf	jeanna-fine	brooke-shields	barbra-streisand
allen-iverson	Straight	Gemini	ally-hilfiger	tawanna-turner	foxy-brown	kenya-moore	carmen-bryan	da-brat	lisa-natson
anderson-cooper	Gay	Gemini	benjamin-maisani	cesar-recio
andre-benjamin	Straight	Gemini	tiffany-limos	melyssa-ford	sky-nellor	rozonda-chilli-thomas	erykah-badu	shannyn-sossamon	karrine-steffans	keisha-spivey	da-brat	vashtie-kola	shay-johnson	tila-tequila	joi
ana-hickmann	Straight	Pisces	alexander-correa
amy-weber	Straight	Cancer	mark-paul-gosselaar	robbie-crane	david-dginguerian
amy-taylor	Straight	Gemini	matthew-duggan-3868311
ananda-lewis	Straight	Aries	ray-j	sam-cassell	damon-dash	prince	lenny-kravitz	maxwell	jay-z	chris-webber
amy-pietz	U	Pisces	kenneth-alan-williams
amy-sedaris	U	Aries	paul-dinello
amy-nuttall	Straight	Gemini	andrew-buchan	jay-kay	steve-jones	alan-smith	james-beattie	ben-freeman	calum-best
amy-mccarthy	Straight	Cancer	dan-hinote
amy-acuff	U	Cancer
amy-grant	Straight	Sagittarius	vince-gill	gary-chapman
amelia-cooke	U	Gemini
amy-adams	Straight	Leo	darren-le-gallo
america-ferrera	Straight	Aries	ryan-williams
amy-lee	Straight	Sagittarius	josh-hartzler	shaun-morgan	ben-moody
amy-acker	Straight	Sagittarius	james-carpinello
amelia-heinle	Straight	Pisces	thad-luckinbill	michael-weatherly	dax-griffin
amber-valletta	Straight	Aquarius	christian-mccaw	desmond-harrington	leonardo-dicaprio	herve-le-bihan	jesse-camp
amber-benson	Straight	Capricorn	adam-busch	james-marsters
amaury-nolasco	Straight	Capricorn	jennifer-morrison	katie-cleary	dayanara-torres	andrea-pambechy
anya-monzikova	Straight	Virgo
annika-sorenstam	Straight	Libra	mike-mcgee	david-esch
antonio-tarver	Straight	Scorpio	an-nonamis	lorna-livingston	renee-luney
anna-trebunskaya	Straight	Capricorn	nevin-millan	jonathan-roberts
anthony-fedorov	U	Taurus	elisa-rodriguez	irina-gleyzer
annabella-sciorra	Straight	Aries	bobby-cannavale	joe-petruzzi
anton-yelchin	Straight	Pisces	imogen-poots	mika-boorem	alexandra-burman
anna-nalick	U	Aries
anna-popplewell	Straight	Sagittarius	sam-caird	william-moseley	rollo-weeks
anna-benson	Straight	Aquarius	kris-benson
anna-gunn	Straight	Leo	alastair-duncan
ann-curry	Straight	Scorpio	brian-ross
annasophia-robb	Straight	Sagittarius	emile-hirsch	adam-cobb	chris-wood	alexander-ludwig	josh-hutcherson
anita-barone	Straight	Libra	matthew-glave
ann-coulter	Straight	Sagittarius	andrew-stein	david-wheaton	bill-maher	james-tully	dinesh-d-souza	jimmie-walker	bob-guccione-jr
ani-difranco	Bisexual	Virgo	michael-napolitano-6248531	andrew-gilchrist
angie-harmon	Straight	Leo	jason-sehorn
angelica-bridges	Straight	Scorpio	sheldon-souray	rod-stewart	marcus-schenkenberg
angel-carter	Straight	Sagittarius	corey-conrad	collin-thalken	scott-austin
andruw-jones	Straight	Taurus	nicole-derick
andrea-lowell	U	Capricorn
andrew-bogut	Straight	Sagittarius
andrea-bowen	Straight	Pisces
andy-samberg	Straight	Leo	joanna-newsom	natalie-portman
ayla-brown	U	Leo
arielle-kebbel	Straight	Aquarius	aaron-bay-schuck	kevin-connolly	brahman-turner
aria-giovanni	Bisexual	Scorpio	john-5
aundrea-fimbres	Straight	Cancer
adriano	Straight	Aquarius	micaele-mesquita	dani-vieira	renata-fontes	karen-kounrouzan	luana-kisner	ellen-cardoso	dani-bolina	eliza-pereira	joana-machado
avril-lavigne	Straight	Libra	ryan-cabrera	chad-kroeger	brody-jenner	wilmer-valderrama	andrew-levitas	justin-murdock	brandon-davis	doug-robb	deryck-whibley	mitch-allan	jesse-colburn	evan-taubenfeld	matt-gould	blake-thompson
april-scott	Straight	Aquarius	julian-hart
akon	Straight	Aries	nicole-bahls	cassie-griffin	susan-owori	rachel-ritfield	michaela-schaffrath	rosina-bruck
autumn-reeser	Straight	Virgo	jesse-warren
aunjanue-ellis	U	Pisces
aubrey-dollar	Straight	Virgo
aubrie-lemon	U	Libra	bill-maher	kevin-stefka
audra-mcdonald	Straight	Cancer	will-swenson	peter-donovan
alizee	Straight	Leo	gregoire-lyonnet	jeremy-chatelain
ameriie	Bisexual	Capricorn	lenny-nicholson
asia-argento	Bisexual	Virgo	anthony-bourdain	max-gazze	michele-civetta	al-gheddafi	michael-pitt	vin-diesel	marco-castoldi	vincent-gallo	abel-ferrara	sergio-rubini	fu-ad-ait-aattou	rosalinda-celentano
ashley-hartman	U	Virgo	james-franco
ashley-williams	Straight	Scorpio	neal-dodson
aubrey-o-day	Bisexual	Aquarius	paul-pauly-d-delvecchio	donnie-wahlberg	donnie-j	jesse-mccartney	quddus	courtenay-semel	jenna-jameson	evan-ross	sean-combs	dj-cassidy	travis-garland-5313350
arlen-escarpeta	U	Aries
ashley-massaro	Straight	Gemini	chuck-comeau	paul-london	matt-hardy
ashley-benson	Straight	Sagittarius	nat-wolff	tyler-blackburn	taylor-lautner	chord-overstreet	ryan-good	justin-thorne
ashley-leggat	Straight	Libra	michael-seater	jeremy-williams	wojtek-wolski	steven-lawson
alan-lake	Straight	Sagittarius	diana-dors
al-reynolds	U	Aries	star-jones
akosua-busia	Straight	Capricorn	john-singleton
alan-dale	Straight	Taurus	tracey-pearson	claire-dale	molly-ann-bourne
alan-ladd	Straight	Virgo	june-allyson	sue-carol	marjorie-jane-harrold
alana-stewart	Straight	Taurus	peter-kelamis	sylvester-stallone	stan-dragoti	rod-stewart	david-hemmings	steve-mcqueen	george-hamilton	bernard-cornfeld
alan-cumming	Bisexual	Aquarius	grant-shaffer	saffron-burrows	hilary-lyon	marina-drujko
adrienne-frantz	Straight	Gemini	scott-bailey	johnny-rzeznik
adam-jones	Straight	Capricorn	korin-faught	camella-grace
adrian-pasdar	Straight	Taurus	natalie-maines	emily-lloyd	cecilia-peck
adam-busch	Straight	Cancer	amber-benson
adam-faith	Straight	Cancer	helen-chamberlain	jackie-irving	chris-evert
adam-clayton	Straight	Pisces	mariana-teixeira-de-carvalho	suzie-smith	naomi-campbell	alycen-rowse	helena-christensen
adrienne-barbeau	Straight	Gemini	billy-van-zandt	bill-maher	john-carpenter	burt-reynolds
abbie-hoffman	Straight	Sagittarius	johanna-lawrenson	anita-s-kushner	sheila-karklin
abel-ferrara	Straight	Cancer	asia-argento	nancy-ferrara
aaron-neville	Straight	Aquarius	sarah-a-friedman	linda-ronstadt	joel-roux	euge-groove
aaron-lewis	Straight	Aries	vanessa-lewis
aaliyah	Straight	Capricorn	damon-dash	jay-z	ginuwine	r-kelly
a-j-foyt	Straight	Capricorn	lucy-zarr
a-martinez	Straight	Libra	leslie-bryans	mare-winningham
aaron-copland	U	Scorpio	leonard-bernstein	charles-previn
aaron-paul	Straight	Virgo	lauren-parsekian	jessica-lowndes	tamara-feldman	nicole-eggert	samaire-armstrong
anastacia	Straight	Virgo	wayne-newton-bodyguard	patrice-bouedibela	franklin-santana	nick-carter	charles-ingram	shawn-woods	a-j-mclean
arjen-robben	Straight	Aquarius	bernadien-tillert
amy-mickelson	Straight	U	phil-mickelson
amy-spanger	Straight	Virgo	brian-shepard	michael-c-hall
andre-braugher	U	Cancer	ami-brabson
amanda-donohoe	DISPUTED	Cancer	russell-haswell	adam-ant	nick-broomfield	sandra-bernhard
amanda-plummer	Straight	Aries	paul-chart	peter-o-toole
andrea-martin	Straight	Capricorn	bob-dolman	carole-pope
alton-brown	Straight	Leo	deanna-collins
andre-previn	U	Aries	anne-sophie-mutter	heather-mary-hales	mia-farrow	dory-previn	phyllis-kirk
alison-stern	Straight	Gemini	david-simon-husband	howard-stern
alfred-steele	Straight	Taurus	joan-crawford	lillian-nelson	marjorie-garvey
amanda-bearse	Lesbian	Leo	carrie-schenken	sandra-bernhard
alexis-denisof	Straight	Pisces	alyson-hannigan	caroline-aherne
alexei-yashin	Straight	Scorpio	carol-alt
allan-lane	Straight	Virgo	sheila-ryan-actress	betty-furness
alexander-correa	Straight	Cancer	ana-hickmann
alice-glass	U	Leo	lyndon-johnson	ethan-kath
alexandra-hedison	Lesbian	Cancer	jodie-foster	jennifer-beals	ellen-degeneres	rosalind-christmas
alexandra-wentworth	Straight	Capricorn	george-stephanopoulos
alden-lovelace-lagasse	Straight	U	emeril-lagasse	rudy-guichard
alejandra-amarilla	Straight	U	jason-richardson	steve-nash
alexander-actor	Straight	Libra	sasha-alexander
alex-curran	Straight	Libra	steven-gerrard	anthony-richardson
alejandro-gravier	Straight	U	valeria-mazza
albert-brooks	Straight	Cancer	kimberly-shlain	julie-hagerty	kathryn-harrold	linda-ronstadt	carole-mallory	carrie-fisher
antonio-de-la-rua	U	Pisces	daniela-ramos	shakira
art-linkletter	Straight	Cancer	lois-foerster
arnold-palmer	Straight	Virgo	kathleen-gawthrop	winifred-walzer
antonio-carlos-jobim	Straight	Aquarius	ana-beatriz-lontra	thereza-hermanny	eumir-deodato	sergio-mendes
apollonia-kotero	Straight	Leo	kevin-bernhardt	robbin-crosby	prince	david-lee-roth	greg-patschull	john-kennedy-jr	lorenzo-lamas
arpad-busson	U	Aquarius	kristin-scott-thomas	uma-thurman	elle-macpherson	catherine-oxenberg	farrah-fawcett
aristotle-onassis	Straight	Capricorn	jacqueline-kennedy	maria-callas	greta-garbo	athina-livanos	eva-peron	gloria-swanson	lee-radziwill	simone-simon	jeanne-marie-rhinelander	veronica-lake	pamela-harriman	paulette-goddard	dolores-del-rio
arlene-dahl	Straight	Leo	marc-rosen	rounsevelle-w-schaum	alexis-lichine	christian-holmes	fernando-lamas	lex-barker	philip-reed	john-f-kennedy	gary-cooper	dick-cowell
anne-archer	Straight	Virgo	terry-jastrow	william-davis
anni-frid-lyngstad	Straight	Scorpio	ruzzo-reuss	benny-andersson	lars-fredriksson
